severity,file,line,kind,target,note
LOW,mx-canon/mx-maxine-lives/management/changelog-archives/changelog-archive-2026-05-26.md,264,md-link,".claude/skills/audit-site/skill.md","resolved=mx-canon/mx-maxine-lives/management/changelog-archives/.claude/skills/audit-site/skill.md"
LOW,mx-canon/mx-maxine-lives/management/changelog-archives/changelog-archive-2026-05-26.md,264,backtick-path,".claude/skills/audit-site/skill.md","resolved=mx-canon/mx-maxine-lives/management/changelog-archives/.claude/skills/audit-site/skill.md"
LOW,mx-canon/mx-maxine-lives/management/changelog-archives/changelog-archive-2026-05-26.md,265,md-link,"scripts/cogs/package-audit.cog.md","resolved=mx-canon/mx-maxine-lives/management/changelog-archives/scripts/cogs/package-audit.cog.md"
LOW,mx-canon/mx-maxine-lives/management/changelog-archives/changelog-archive-2026-05-26.md,265,backtick-path,"scripts/cogs/package-audit.cog.md","resolved=mx-canon/mx-maxine-lives/management/changelog-archives/scripts/cogs/package-audit.cog.md"
LOW,mx-canon/mx-maxine-lives/management/changelog-archives/changelog-archive-2026-05-26.md,266,md-link,"scripts/cogs/mx-audit.cog.md","resolved=mx-canon/mx-maxine-lives/management/changelog-archives/scripts/cogs/mx-audit.cog.md"
LOW,mx-canon/mx-maxine-lives/management/changelog-archives/changelog-archive-2026-05-26.md,266,backtick-path,"scripts/cogs/mx-audit.cog.md","resolved=mx-canon/mx-maxine-lives/management/changelog-archives/scripts/cogs/mx-audit.cog.md"
LOW,mx-canon/mx-maxine-lives/management/changelog-archives/changelog-archive-2026-05-26.md,283,md-link,"mx-outputs/mx-site/css/mx-unified.css","resolved=mx-canon/mx-maxine-lives/management/changelog-archives/mx-outputs/mx-site/css/mx-unified.css"
LOW,mx-canon/mx-maxine-lives/management/changelog-archives/changelog-archive-2026-05-26.md,283,md-link,"mx-outputs/brand/mx-brand-guide.html","resolved=mx-canon/mx-maxine-lives/management/changelog-archives/mx-outputs/brand/mx-brand-guide.html"
LOW,mx-canon/mx-maxine-lives/management/changelog-archives/changelog-archive-2026-05-26.md,283,backtick-path,"mx-outputs/mx-site/css/mx-unified.css","resolved=mx-canon/mx-maxine-lives/management/changelog-archives/mx-outputs/mx-site/css/mx-unified.css"
LOW,mx-canon/mx-maxine-lives/management/changelog-archives/changelog-archive-2026-05-26.md,283,backtick-path,"mx-outputs/brand/mx-brand-guide.html","resolved=mx-canon/mx-maxine-lives/management/changelog-archives/mx-outputs/brand/mx-brand-guide.html"
LOW,mx-canon/mx-maxine-lives/management/changelog-archives/changelog-archive-2026-05-26.md,285,md-link,"mx-reginald/audit/src/utils/urlUtils.js","resolved=mx-canon/mx-maxine-lives/management/changelog-archives/mx-reginald/audit/src/utils/urlUtils.js"
LOW,mx-canon/mx-maxine-lives/management/changelog-archives/changelog-archive-2026-05-26.md,285,backtick-path,"mx-reginald/audit/src/utils/urlUtils.js","resolved=mx-canon/mx-maxine-lives/management/changelog-archives/mx-reginald/audit/src/utils/urlUtils.js"
LOW,mx-canon/mx-maxine-lives/management/changelog-archives/changelog-archive-2026-05-26.md,286,md-link,"mx-reginald/audit/src/main.js","resolved=mx-canon/mx-maxine-lives/management/changelog-archives/mx-reginald/audit/src/main.js"
LOW,mx-canon/mx-maxine-lives/management/changelog-archives/changelog-archive-2026-05-26.md,286,backtick-path,"mx-reginald/audit/src/main.js","resolved=mx-canon/mx-maxine-lives/management/changelog-archives/mx-reginald/audit/src/main.js"
LOW,mx-canon/mx-maxine-lives/management/changelog-archives/changelog-archive-2026-05-26.md,287,md-link,"mx-reginald/audit/bin/infill-report.js","resolved=mx-canon/mx-maxine-lives/management/changelog-archives/mx-reginald/audit/bin/infill-report.js"
LOW,mx-canon/mx-maxine-lives/management/changelog-archives/changelog-archive-2026-05-26.md,287,backtick-path,"mx-reginald/audit/bin/infill-report.js","resolved=mx-canon/mx-maxine-lives/management/changelog-archives/mx-reginald/audit/bin/infill-report.js"
LOW,mx-canon/mx-maxine-lives/management/changelog-archives/changelog-archive-2026-05-26.md,291,md-link,"scripts/audit-pipeline.js","resolved=mx-canon/mx-maxine-lives/management/changelog-archives/scripts/audit-pipeline.js"
LOW,mx-canon/mx-maxine-lives/management/changelog-archives/changelog-archive-2026-05-26.md,291,backtick-path,"scripts/audit-pipeline.js","resolved=mx-canon/mx-maxine-lives/management/changelog-archives/scripts/audit-pipeline.js"
LOW,mx-canon/mx-maxine-lives/management/changelog-archives/changelog-archive-2026-05-26.md,292,md-link,"mx-outputs/audit/2026-05-21/dkd.de-de/","resolved=mx-canon/mx-maxine-lives/management/changelog-archives/mx-outputs/audit/2026-05-21/dkd.de-de"
LOW,mx-canon/mx-maxine-lives/management/changelog-archives/changelog-archive-2026-05-26.md,310,md-link,"mx-outputs/mx-site/blog/governance/not-the-main-sponsor.html","resolved=mx-canon/mx-maxine-lives/management/changelog-archives/mx-outputs/mx-site/blog/governance/not-the-main-sponsor.html"
LOW,mx-canon/mx-maxine-lives/management/changelog-archives/changelog-archive-2026-05-26.md,310,backtick-path,"mx-outputs/mx-site/blog/governance/not-the-main-sponsor.html","resolved=mx-canon/mx-maxine-lives/management/changelog-archives/mx-outputs/mx-site/blog/governance/not-the-main-sponsor.html"
LOW,mx-canon/mx-maxine-lives/management/changelog-archives/changelog-archive-2026-05-26.md,311,md-link,"mx-canon/mx-maxine-lives/businesses/ddt-cognovamx/business-plan.md","resolved=mx-canon/mx-maxine-lives/management/changelog-archives/mx-canon/mx-maxine-lives/businesses/ddt-cognovamx/business-plan.md"
LOW,mx-canon/mx-maxine-lives/management/changelog-archives/changelog-archive-2026-05-26.md,311,md-link,"mx-canon/mx-maxine-lives/businesses/the-gathering/canonical-sponsor.md","resolved=mx-canon/mx-maxine-lives/management/changelog-archives/mx-canon/mx-maxine-lives/businesses/the-gathering/canonical-sponsor.md"
LOW,mx-canon/mx-maxine-lives/management/changelog-archives/changelog-archive-2026-05-26.md,311,md-link,"mx-canon/mx-maxine-lives/businesses/the-gathering/business-sponsor-pitch.md","resolved=mx-canon/mx-maxine-lives/management/changelog-archives/mx-canon/mx-maxine-lives/businesses/the-gathering/business-sponsor-pitch.md"
LOW,mx-canon/mx-maxine-lives/management/changelog-archives/changelog-archive-2026-05-26.md,334,md-link,"mx-outputs/audit/2026-05-20/www.dkd.de-en/","resolved=mx-canon/mx-maxine-lives/management/changelog-archives/mx-outputs/audit/2026-05-20/www.dkd.de-en"
LOW,mx-canon/mx-maxine-lives/management/changelog-archives/changelog-archive-2026-05-26.md,334,md-link,"mx-outputs/audit/2026-05-20/www.dkd.de-de/","resolved=mx-canon/mx-maxine-lives/management/changelog-archives/mx-outputs/audit/2026-05-20/www.dkd.de-de"
LOW,mx-canon/mx-maxine-lives/management/changelog-archives/changelog-archive-2026-05-26.md,335,backtick-path,"mx-reginald/audit/lib/sanitise-prose.js","resolved=mx-canon/mx-maxine-lives/management/changelog-archives/mx-reginald/audit/lib/sanitise-prose.js"
LOW,mx-canon/mx-maxine-lives/management/changelog-archives/changelog-archive-2026-05-26.md,335,backtick-path,"mx-reginald/audit/bin/sanitise-prose.js","resolved=mx-canon/mx-maxine-lives/management/changelog-archives/mx-reginald/audit/bin/sanitise-prose.js"
LOW,mx-canon/mx-maxine-lives/management/changelog-archives/changelog-archive-2026-05-26.md,336,backtick-path,"scripts/audit-pipeline.js","resolved=mx-canon/mx-maxine-lives/management/changelog-archives/scripts/audit-pipeline.js"
LOW,mx-canon/mx-maxine-lives/management/changelog-archives/changelog-archive-2026-05-26.md,336,backtick-path,"scripts/cogs/mx-audit.cog.md","resolved=mx-canon/mx-maxine-lives/management/changelog-archives/scripts/cogs/mx-audit.cog.md"
LOW,mx-canon/mx-maxine-lives/management/changelog-archives/changelog-archive-2026-05-26.md,340,backtick-path,"mx-reginald/audit/src/utils/networkUtils.js","resolved=mx-canon/mx-maxine-lives/management/changelog-archives/mx-reginald/audit/src/utils/networkUtils.js"
LOW,mx-canon/mx-maxine-lives/management/changelog-archives/changelog-archive-2026-05-26.md,355,backtick-path,"mx-site/sitemap.xml","resolved=mx-canon/mx-maxine-lives/management/changelog-archives/mx-site/sitemap.xml"
LOW,mx-canon/mx-maxine-lives/management/changelog-archives/changelog-archive-2026-05-26.md,355,backtick-path,"mx-site/blog/sitemap.xml","resolved=mx-canon/mx-maxine-lives/management/changelog-archives/mx-site/blog/sitemap.xml"
LOW,mx-canon/mx-maxine-lives/management/changelog-archives/changelog-archive-2026-05-26.md,374,md-link,"mx-canon/ssot/business-case/SOUL.md","resolved=mx-canon/mx-maxine-lives/management/changelog-archives/mx-canon/ssot/business-case/SOUL.md"
LOW,mx-canon/mx-maxine-lives/management/changelog-archives/changelog-archive-2026-05-26.md,374,backtick-path,"mx-canon/ssot/business-case/SOUL.md","resolved=mx-canon/mx-maxine-lives/management/changelog-archives/mx-canon/ssot/business-case/SOUL.md"
LOW,mx-canon/mx-maxine-lives/management/changelog-archives/changelog-archive-2026-05-26.md,375,md-link,"mx-canon/mx-the-gathering/founding-charter.md","resolved=mx-canon/mx-maxine-lives/management/changelog-archives/mx-canon/mx-the-gathering/founding-charter.md"
LOW,mx-canon/mx-maxine-lives/management/changelog-archives/changelog-archive-2026-05-26.md,375,backtick-path,"mx-canon/mx-the-gathering/founding-charter.md","resolved=mx-canon/mx-maxine-lives/management/changelog-archives/mx-canon/mx-the-gathering/founding-charter.md"
LOW,mx-canon/mx-maxine-lives/management/changelog-archives/changelog-archive-2026-05-26.md,376,md-link,"datalake/manuscripts/mx-books/mx-protocols/protocols/chapter-13/chapter-13-what-agent-creators-must-build.md","resolved=mx-canon/mx-maxine-lives/management/changelog-archives/datalake/manuscripts/mx-books/mx-protocols/protocols/chapter-13/chapter-13-what-agent-creators-must-build.md"
LOW,mx-canon/mx-maxine-lives/management/changelog-archives/changelog-archive-2026-05-26.md,377,md-link,"mx-canon/mx-maxine-lives/management/plans/mx-vision.cog.md","resolved=mx-canon/mx-maxine-lives/management/changelog-archives/mx-canon/mx-maxine-lives/management/plans/mx-vision.cog.md"
LOW,mx-canon/mx-maxine-lives/management/changelog-archives/changelog-archive-2026-05-26.md,378,md-link,"allaboutv2/cogs/mx-reginald/cog-system.cog.md","resolved=mx-canon/mx-maxine-lives/management/changelog-archives/allaboutv2/cogs/mx-reginald/cog-system.cog.md"
LOW,mx-canon/mx-maxine-lives/management/changelog-archives/changelog-archive-2026-05-26.md,379,md-link,"datalake/manuscripts/mx-books/mx-appendices/appendix-i-pipeline-failure-case-study.md","resolved=mx-canon/mx-maxine-lives/management/changelog-archives/datalake/manuscripts/mx-books/mx-appendices/appendix-i-pipeline-failure-case-study.md"
LOW,mx-canon/mx-maxine-lives/management/changelog-archives/changelog-archive-2026-05-26.md,380,md-link,"datalake/assets/presentations/maxine-vision-deck/PRESENTATION-GUIDE.md","resolved=mx-canon/mx-maxine-lives/management/changelog-archives/datalake/assets/presentations/maxine-vision-deck/PRESENTATION-GUIDE.md"
LOW,mx-canon/mx-maxine-lives/management/changelog-archives/changelog-archive-2026-05-26.md,381,md-link,"mx-canon/mx-the-gathering/draft-manifesto.md","resolved=mx-canon/mx-maxine-lives/management/changelog-archives/mx-canon/mx-the-gathering/draft-manifesto.md"
LOW,mx-canon/mx-maxine-lives/management/changelog-archives/changelog-archive-2026-05-26.md,382,md-link,"mx-outputs/mx-site/learn/what-is-mx.html","resolved=mx-canon/mx-maxine-lives/management/changelog-archives/mx-outputs/mx-site/learn/what-is-mx.html"
LOW,mx-canon/mx-maxine-lives/management/changelog-archives/changelog-archive-2026-05-26.md,382,md-link,"mx-outputs/mx-site/learn/key-principles.html","resolved=mx-canon/mx-maxine-lives/management/changelog-archives/mx-outputs/mx-site/learn/key-principles.html"
LOW,mx-canon/mx-maxine-lives/management/changelog-archives/changelog-archive-2026-05-26.md,393,md-link,"datalake/manuscripts/mx-books/mx-protocols/protocols/chapter-10/chapter-10-generative-engine-optimization.md","resolved=mx-canon/mx-maxine-lives/management/changelog-archives/datalake/manuscripts/mx-books/mx-protocols/protocols/chapter-10/chapter-10-generative-engine-optimization.md"
LOW,mx-canon/mx-maxine-lives/management/changelog-archives/changelog-archive-2026-05-26.md,393,backtick-path,"mx-protocols/.../chapter-10-generative-engine-optimization.md","resolved=mx-canon/mx-maxine-lives/management/changelog-archives/mx-protocols/.../chapter-10-generative-engine-optimization.md"
LOW,mx-canon/mx-maxine-lives/management/changelog-archives/changelog-archive-2026-05-26.md,394,md-link,"datalake/manuscripts/mx-books/mx-protocols/protocols/chapter-11/chapter-11-designing-for-both.md","resolved=mx-canon/mx-maxine-lives/management/changelog-archives/datalake/manuscripts/mx-books/mx-protocols/protocols/chapter-11/chapter-11-designing-for-both.md"
LOW,mx-canon/mx-maxine-lives/management/changelog-archives/changelog-archive-2026-05-26.md,394,backtick-path,"mx-protocols/.../chapter-11-designing-for-both.md","resolved=mx-canon/mx-maxine-lives/management/changelog-archives/mx-protocols/.../chapter-11-designing-for-both.md"
LOW,mx-canon/mx-maxine-lives/management/changelog-archives/changelog-archive-2026-05-26.md,395,md-link,"datalake/manuscripts/mx-books/mx-handbook-v2/chapters/chapter-05/chapter-05-metadata-that-works.md","resolved=mx-canon/mx-maxine-lives/management/changelog-archives/datalake/manuscripts/mx-books/mx-handbook-v2/chapters/chapter-05/chapter-05-metadata-that-works.md"
LOW,mx-canon/mx-maxine-lives/management/changelog-archives/changelog-archive-2026-05-26.md,395,backtick-path,"mx-handbook-v2/.../chapter-05-metadata-that-works.md","resolved=mx-canon/mx-maxine-lives/management/changelog-archives/mx-handbook-v2/.../chapter-05-metadata-that-works.md"
LOW,mx-canon/mx-maxine-lives/management/changelog-archives/changelog-archive-2026-05-26.md,396,md-link,"datalake/manuscripts/mx-books/free-book/chapter-00/chapter-00-free.md","resolved=mx-canon/mx-maxine-lives/management/changelog-archives/datalake/manuscripts/mx-books/free-book/chapter-00/chapter-00-free.md"
LOW,mx-canon/mx-maxine-lives/management/changelog-archives/changelog-archive-2026-05-26.md,397,md-link,"mx-canon/ssot/papers/geo-vs-mx.md","resolved=mx-canon/mx-maxine-lives/management/changelog-archives/mx-canon/ssot/papers/geo-vs-mx.md"
LOW,mx-canon/mx-maxine-lives/management/changelog-archives/changelog-archive-2026-05-26.md,397,backtick-path,"mx-canon/ssot/papers/geo-vs-mx.md","resolved=mx-canon/mx-maxine-lives/management/changelog-archives/mx-canon/ssot/papers/geo-vs-mx.md"
LOW,mx-canon/mx-maxine-lives/management/changelog-archives/changelog-archive-2026-05-26.md,398,md-link,"mx-canon/ssot/principles.cog.md","resolved=mx-canon/mx-maxine-lives/management/changelog-archives/mx-canon/ssot/principles.cog.md"
LOW,mx-canon/mx-maxine-lives/management/changelog-archives/changelog-archive-2026-05-26.md,398,backtick-path,"mx-canon/ssot/principles.cog.md","resolved=mx-canon/mx-maxine-lives/management/changelog-archives/mx-canon/ssot/principles.cog.md"
LOW,mx-canon/mx-maxine-lives/management/changelog-archives/changelog-archive-2026-05-26.md,400,md-link,"mx-canon/mx-maxine-lives/businesses/the-gathering/business-sponsor-pitch.md","resolved=mx-canon/mx-maxine-lives/management/changelog-archives/mx-canon/mx-maxine-lives/businesses/the-gathering/business-sponsor-pitch.md"
LOW,mx-canon/mx-maxine-lives/management/changelog-archives/changelog-archive-2026-05-26.md,400,backtick-path,"mx-canon/mx-maxine-lives/businesses/the-gathering/business-sponsor-pitch.md","resolved=mx-canon/mx-maxine-lives/management/changelog-archives/mx-canon/mx-maxine-lives/businesses/the-gathering/business-sponsor-pitch.md"
LOW,mx-canon/mx-maxine-lives/management/changelog-archives/changelog-archive-2026-05-26.md,401,md-link,"mx-outputs/md/reports/directors/session/2026-05-20-evening-report.md","resolved=mx-canon/mx-maxine-lives/management/changelog-archives/mx-outputs/md/reports/directors/session/2026-05-20-evening-report.md"
LOW,mx-canon/mx-maxine-lives/management/changelog-archives/changelog-archive-2026-05-26.md,401,backtick-path,"mx-outputs/md/reports/directors/session/2026-05-20-evening-report.md","resolved=mx-canon/mx-maxine-lives/management/changelog-archives/mx-outputs/md/reports/directors/session/2026-05-20-evening-report.md"
